identifier,backtracks,propagations,duration,constraint_size,assignment_size,satisfied
8300,503,1027,3.606740713119507,26,729,True
19250,93,205,1.0221199989318848,30,729,True
2200,0,4,0.7723462581634521,59,729,True
3600,0,6,0.9099645614624023,45,729,True
4500,0,11,0.8918077945709229,36,729,True
5400,41,93,0.9704685211181641,27,729,True
13250,72,154,1.6647229194641113,25,729,True
6050,73,167,0.9924888610839844,28,729,True
9400,8,36,0.7912282943725586,28,729,True
4500,0,11,0.8212544918060303,36,729,True
3600,0,6,0.8552839756011963,45,729,True
2200,0,4,0.8943197727203369,59,729,True
8300,503,1027,3.4854657649993896,26,729,True
7700,103,227,1.4750847816467285,28,729,True
8300,503,1027,3.1138577461242676,26,729,True
5400,41,93,1.1052396297454834,27,729,True
6050,73,167,1.0501899719238281,28,729,True
13250,72,154,1.5556485652923584,25,729,True
9400,8,36,0.839489221572876,28,729,True
19250,93,205,1.587709665298462,30,729,True
7700,103,227,1.171823263168335,28,729,True
4500,0,11,0.8625423908233643,36,729,True
2200,0,4,0.9265995025634766,59,729,True
3600,0,6,0.9286019802093506,45,729,True
13250,72,154,1.2570347785949707,25,729,True
19250,93,205,1.1648168563842773,30,729,True
6050,73,167,1.0229604244232178,28,729,True
5400,41,93,1.2997827529907227,27,729,True
9400,8,36,1.0159549713134766,28,729,True
7700,103,227,1.1710946559906006,28,729,True
3600,0,6,0.8627846240997314,45,729,True
2200,0,4,0.9608738422393799,59,729,True
13250,72,154,1.2591755390167236,25,729,True
4500,0,11,0.9868955612182617,36,729,True
6050,73,167,1.0219323635101318,28,729,True
19250,93,205,1.3762500286102295,30,729,True
5400,41,93,1.1440379619598389,27,729,True
8300,503,1027,4.239818811416626,26,729,True
8300,503,1027,3.400357246398926,26,729,True
7700,103,227,1.1700634956359863,28,729,True
9400,8,36,0.9974169731140137,28,729,True
2200,0,4,0.8863859176635742,59,729,True
4500,0,11,0.8493530750274658,36,729,True
19250,93,205,1.098578929901123,30,729,True
3600,0,6,0.9604554176330566,45,729,True
8300,503,1027,3.2708659172058105,26,729,True
5400,41,93,1.1296734809875488,27,729,True
6050,73,167,1.037588357925415,28,729,True
13250,72,154,1.6171135902404785,25,729,True
9400,8,36,1.132709264755249,28,729,True
7700,103,227,1.35090970993042,28,729,True
19250,93,205,1.1089520454406738,30,729,True
3600,0,6,0.8168423175811768,45,729,True
4500,0,11,0.8028481006622314,36,729,True
13250,72,154,1.3314666748046875,25,729,True
2200,0,4,1.1497628688812256,59,729,True
6050,73,167,0.9615478515625,28,729,True
5400,41,93,1.118753433227539,27,729,True
8300,503,1027,3.381425142288208,26,729,True
9400,8,36,0.7913916110992432,28,729,True
7700,103,227,1.2711937427520752,28,729,True
3600,0,6,0.8232274055480957,45,729,True
4500,0,11,0.8750197887420654,36,729,True
5400,41,93,1.0557310581207275,27,729,True
8300,503,1027,3.2244043350219727,26,729,True
2200,0,4,1.2969722747802734,59,729,True
9400,8,36,0.909980297088623,28,729,True
6050,73,167,1.1202352046966553,28,729,True
13250,72,154,1.6303069591522217,25,729,True
19250,93,205,1.0200984477996826,30,729,True
19250,93,205,1.5550322532653809,30,729,True
3600,0,6,0.7567837238311768,45,729,True
4500,0,11,0.7587850093841553,36,729,True
2200,0,4,0.9744913578033447,59,729,True
13250,72,154,1.4119634628295898,25,729,True
7700,103,227,1.6782705783843994,28,729,True
8300,503,1027,3.2469496726989746,26,729,True
5400,41,93,1.0139570236206055,27,729,True
6050,73,167,0.9609096050262451,28,729,True
9400,8,36,0.9378888607025146,28,729,True
3600,0,6,0.8072652816772461,45,729,True
19250,93,205,1.021968126296997,30,729,True
4500,0,11,0.812096118927002,36,729,True
2200,0,4,1.2172646522521973,59,729,True
7700,103,227,1.502577781677246,28,729,True
8300,503,1027,3.23625111579895,26,729,True
13250,72,154,1.523390531539917,25,729,True
5400,41,93,1.092871904373169,27,729,True
6050,73,167,1.0702736377716064,28,729,True
9400,8,36,0.7544739246368408,28,729,True
7700,103,227,1.1279716491699219,28,729,True
19250,93,205,0.880178689956665,30,729,True
13250,72,154,0.9633259773254395,25,729,True
8300,503,1027,2.935797929763794,26,729,True
8300,503,1027,2.535128593444824,26,729,True
8300,503,1027,2.1174120903015137,26,729,True
