identifier,backtracks,propagations,duration,constraint_size,assignment_size,satisfied
9400,3,21,0.8978159427642822,28,729,True
13250,34,79,1.1560513973236084,25,729,True
19250,83,181,2.195997714996338,30,729,True
2200,0,4,1.218106985092163,59,729,True
3600,1,6,1.1900825500488281,45,729,True
4500,1,11,0.8968150615692139,36,729,True
5400,37,83,1.2171087265014648,27,729,True
6050,47,104,1.8666973114013672,28,729,True
7700,80,179,1.2461323738098145,28,729,True
8300,1105,2223,5.654382705688477,26,729,True
9400,19,49,1.162057638168335,28,729,True
13250,20,54,1.0039126873016357,25,729,True
19250,92,193,1.3452224731445312,30,729,True
2200,1,5,1.6224744319915771,59,729,True
3600,2,7,1.7596015930175781,45,729,True
4500,1,10,0.9318459033966064,36,729,True
5400,34,78,0.9098300933837891,27,729,True
6050,95,208,1.1670632362365723,28,729,True
7700,83,190,1.9457685947418213,28,729,True
8300,187,407,2.4492275714874268,26,729,True
9400,8,32,0.8407628536224365,28,729,True
13250,49,107,1.0249300003051758,25,729,True
19250,81,175,1.1410391330718994,30,729,True
2200,0,4,0.9448597431182861,59,729,True
3600,1,6,1.0189259052276611,45,729,True
4500,2,12,1.5684261322021484,36,729,True
5400,47,101,1.710554838180542,27,729,True
6050,68,154,1.103003740310669,28,729,True
7700,83,182,1.2181077003479004,28,729,True
8300,420,860,2.8095531463623047,26,729,True
9400,2,21,0.9098267555236816,28,729,True
13250,83,173,2.152956247329712,25,729,True
19250,123,255,1.3111932277679443,30,729,True
2200,1,5,2.0088274478912354,59,729,True
3600,1,6,0.9358506202697754,45,729,True
4500,0,10,1.0059139728546143,36,729,True
5400,44,98,1.1630580425262451,27,729,True
6050,59,138,1.0199275016784668,28,729,True
7700,57,131,1.102001428604126,28,729,True
8300,642,1303,2.973945140838623,26,729,True
9400,23,58,1.7195615768432617,28,729,True
13250,14,43,0.7506859302520752,25,729,True
19250,58,126,1.7055511474609375,30,729,True
2200,0,4,0.963878870010376,59,729,True
3600,1,6,0.9518651962280273,45,729,True
4500,7,22,1.5504095554351807,36,729,True
